,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Popularity,added_at
341,Fat Joe,YES,0.772,0.726,1,-3.04,1,0.216,0.00247,0,0.239,0.312,93.909,audio_features,49npsHkkRrF42IxwU10Egt,spotify:track:49npsHkkRrF42IxwU10Egt,https://api.spotify.com/v1/tracks/49npsHkkRrF42IxwU10Egt,https://api.spotify.com/v1/audio-analysis/49npsHkkRrF42IxwU10Egt,206186,4,60.0,2019-09-09T04:41:55Z
342,Chance the Rapper,All Night (feat. Knox Fortune),0.704,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,audio_features,60xaS8mYBKUW4VQQ666N0T,spotify:track:60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/tracks/60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/audio-analysis/60xaS8mYBKUW4VQQ666N0T,141542,4,67.0,2019-09-02T19:40:47Z
343,Sech,Otro Trago - Remix,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,audio_features,4bTZeO72FwMa6wKOiqoynL,spotify:track:4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/tracks/4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,287773,4,78.0,2019-08-31T14:26:27Z
344,Bazzi,No Way!,0.665,0.709,1,-4.117,0,0.0407,0.174,0,0.142,0.357,76.058,audio_features,0yYwS7CXKIPC4kWPvZQfsT,spotify:track:0yYwS7CXKIPC4kWPvZQfsT,https://api.spotify.com/v1/tracks/0yYwS7CXKIPC4kWPvZQfsT,https://api.spotify.com/v1/audio-analysis/0yYwS7CXKIPC4kWPvZQfsT,112105,4,59.0,2019-08-28T22:06:31Z
345,Rae Sremmurd,Guatemala - From Swaecation,0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,audio_features,0TCnOEVeLQMXOUrpPlM7uY,spotify:track:0TCnOEVeLQMXOUrpPlM7uY,https://api.spotify.com/v1/tracks/0TCnOEVeLQMXOUrpPlM7uY,https://api.spotify.com/v1/audio-analysis/0TCnOEVeLQMXOUrpPlM7uY,256341,4,69.0,2019-08-26T15:34:50Z
346,Lil Tecca,Ransom (with Juice WRLD) - Remix,0.683,0.667,2,-6.436,0,0.276,0.0105,0,0.076,0.373,180.005,audio_features,5DSfqrLkUHLZ9bW0SS3rVy,spotify:track:5DSfqrLkUHLZ9bW0SS3rVy,https://api.spotify.com/v1/tracks/5DSfqrLkUHLZ9bW0SS3rVy,https://api.spotify.com/v1/audio-analysis/5DSfqrLkUHLZ9bW0SS3rVy,171227,4,1.0,2019-08-20T18:18:56Z
347,Miguel,Sure Thing,0.684,0.603,11,-8.127,0,0.0989,0.0275,0.000311,0.191,0.504,81.0,audio_features,0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,195373,4,75.0,2019-08-20T17:25:38Z
348,Ozuna,Baila Baila Baila,0.816,0.754,11,-2.75,0,0.111,0.0361,0,0.217,0.533,99.966,audio_features,7uH27oIt4a6cIFCA8ZPcyG,spotify:track:7uH27oIt4a6cIFCA8ZPcyG,https://api.spotify.com/v1/tracks/7uH27oIt4a6cIFCA8ZPcyG,https://api.spotify.com/v1/audio-analysis/7uH27oIt4a6cIFCA8ZPcyG,158400,4,13.0,2019-08-20T15:58:24Z
349,Chip Charlez,ONE CHICA,0.751,0.73,1,-4.584,1,0.0565,0.231,0.000146,0.164,0.694,95.946,audio_features,4IWG02sWH5XXm6yFmhGxXS,spotify:track:4IWG02sWH5XXm6yFmhGxXS,https://api.spotify.com/v1/tracks/4IWG02sWH5XXm6yFmhGxXS,https://api.spotify.com/v1/audio-analysis/4IWG02sWH5XXm6yFmhGxXS,132500,4,44.0,2019-08-20T15:56:16Z
350,Deorro,Perdoname (feat. DyCy & Adrian Delgado),0.855,0.856,9,-2.574,0,0.105,0.000926,0.00271,0.959,0.516,127.989,audio_features,5cR7culxUEPLhzIC0KWAH1,spotify:track:5cR7culxUEPLhzIC0KWAH1,https://api.spotify.com/v1/tracks/5cR7culxUEPLhzIC0KWAH1,https://api.spotify.com/v1/audio-analysis/5cR7culxUEPLhzIC0KWAH1,270054,4,65.0,2019-08-17T18:13:11Z
351,Normani,Motivation,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,audio_features,0rIAC4PXANcKmitJfoqmVm,spotify:track:0rIAC4PXANcKmitJfoqmVm,https://api.spotify.com/v1/tracks/0rIAC4PXANcKmitJfoqmVm,https://api.spotify.com/v1/audio-analysis/0rIAC4PXANcKmitJfoqmVm,193837,4,76.0,2019-08-17T16:55:43Z
352,Swae Lee,Won't Be Late (feat. Drake),0.915,0.588,7,-6.302,0,0.0677,0.0824,0.000169,0.104,0.329,123.936,audio_features,2sqsNXfN0HtgDEgaHXiUTa,spotify:track:2sqsNXfN0HtgDEgaHXiUTa,https://api.spotify.com/v1/tracks/2sqsNXfN0HtgDEgaHXiUTa,https://api.spotify.com/v1/audio-analysis/2sqsNXfN0HtgDEgaHXiUTa,218710,4,72.0,2019-08-16T16:39:35Z
353,Major Lazer,Make It Hot,0.753,0.765,11,-4.648,1,0.0403,0.00279,0.025,0.696,0.497,97.0,audio_features,3MXUsff3RxRds9KCVttibq,spotify:track:3MXUsff3RxRds9KCVttibq,https://api.spotify.com/v1/tracks/3MXUsff3RxRds9KCVttibq,https://api.spotify.com/v1/audio-analysis/3MXUsff3RxRds9KCVttibq,168398,4,50.0,2019-08-15T16:49:01Z
354,Trippie Redd,!,0.725,0.543,5,-6.311,1,0.0841,0.0296,0,0.177,0.693,119.961,audio_features,0XA6wkRKBzwTw71ytpReuO,spotify:track:0XA6wkRKBzwTw71ytpReuO,https://api.spotify.com/v1/tracks/0XA6wkRKBzwTw71ytpReuO,https://api.spotify.com/v1/audio-analysis/0XA6wkRKBzwTw71ytpReuO,135339,4,42.0,2019-08-09T18:13:52Z
355,Sam Feldt,Post Malone (feat. RANI),0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,audio_features,0qc4QlcCxVTGyShurEv1UU,spotify:track:0qc4QlcCxVTGyShurEv1UU,https://api.spotify.com/v1/tracks/0qc4QlcCxVTGyShurEv1UU,https://api.spotify.com/v1/audio-analysis/0qc4QlcCxVTGyShurEv1UU,174444,4,78.0,2019-08-07T21:35:47Z
356,LANY,Thick And Thin,0.697,0.551,5,-6.179,0,0.0282,0.059,0,0.0762,0.339,99.996,audio_features,3D110t9ctcoOoylXsc3iR8,spotify:track:3D110t9ctcoOoylXsc3iR8,https://api.spotify.com/v1/tracks/3D110t9ctcoOoylXsc3iR8,https://api.spotify.com/v1/audio-analysis/3D110t9ctcoOoylXsc3iR8,212002,4,66.0,2019-08-06T17:33:49Z
357,Lost Kings,Don't Kill My High,0.674,0.932,8,-4.876,1,0.0718,0.0363,0,0.0576,0.826,144.039,audio_features,09yhMTRqQ1I1dniu3PoIQi,spotify:track:09yhMTRqQ1I1dniu3PoIQi,https://api.spotify.com/v1/tracks/09yhMTRqQ1I1dniu3PoIQi,https://api.spotify.com/v1/audio-analysis/09yhMTRqQ1I1dniu3PoIQi,180333,4,66.0,2019-08-06T17:25:18Z
358,Skizzy Mars,No Advice,0.876,0.692,2,-3.625,0,0.0857,0.577,0,0.105,0.674,140.041,audio_features,25lb41AJ5y3YGESaN9WoJc,spotify:track:25lb41AJ5y3YGESaN9WoJc,https://api.spotify.com/v1/tracks/25lb41AJ5y3YGESaN9WoJc,https://api.spotify.com/v1/audio-analysis/25lb41AJ5y3YGESaN9WoJc,157714,4,0.0,2019-08-06T00:44:02Z
359,Teddibear,Clouds,0.484,0.766,5,-3.039,1,0.0398,0.0326,0.482,0.098,0.312,160.115,audio_features,7CcFeZmNfS6GMxPEsSFXTn,spotify:track:7CcFeZmNfS6GMxPEsSFXTn,https://api.spotify.com/v1/tracks/7CcFeZmNfS6GMxPEsSFXTn,https://api.spotify.com/v1/audio-analysis/7CcFeZmNfS6GMxPEsSFXTn,173008,4,9.0,2019-08-04T22:52:32Z
360,Netsky,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne),0.709,0.784,9,-3.182,0,0.1,0.23,0,0.147,0.584,97.007,audio_features,5pzeevBDvU6GVXqUKoiYDX,spotify:track:5pzeevBDvU6GVXqUKoiYDX,https://api.spotify.com/v1/tracks/5pzeevBDvU6GVXqUKoiYDX,https://api.spotify.com/v1/audio-analysis/5pzeevBDvU6GVXqUKoiYDX,167600,4,57.0,2019-08-02T20:02:36Z
361,Chance the Rapper,Slide Around,0.869,0.67,11,-5.505,0,0.215,0.0912,0,0.0955,0.49,162.999,audio_features,0QBRshHeQLEThdj2TqxM9n,spotify:track:0QBRshHeQLEThdj2TqxM9n,https://api.spotify.com/v1/tracks/0QBRshHeQLEThdj2TqxM9n,https://api.spotify.com/v1/audio-analysis/0QBRshHeQLEThdj2TqxM9n,270992,4,57.0,2019-08-01T22:34:27Z
362,Chance the Rapper,Handsome,0.869,0.607,6,-6.192,0,0.333,0.025,0,0.0906,0.531,160.011,audio_features,1xsP6AITcWNigBYBYVnVZw,spotify:track:1xsP6AITcWNigBYBYVnVZw,https://api.spotify.com/v1/tracks/1xsP6AITcWNigBYBYVnVZw,https://api.spotify.com/v1/audio-analysis/1xsP6AITcWNigBYBYVnVZw,173489,4,62.0,2019-08-01T22:34:16Z
363,Chance the Rapper,Hot Shower,0.899,0.509,9,-8.04,1,0.387,0.00157,0,0.0573,0.599,150.001,audio_features,00ko9WaS4jOX1kEk3gvHjf,spotify:track:00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/tracks/00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/audio-analysis/00ko9WaS4jOX1kEk3gvHjf,225924,4,72.0,2019-08-01T22:34:08Z
364,The Chainsmokers,Takeaway (feat. Lennon Stella),0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,audio_features,6wo37KVqFJhtuxPTpLCcfe,spotify:track:6wo37KVqFJhtuxPTpLCcfe,https://api.spotify.com/v1/tracks/6wo37KVqFJhtuxPTpLCcfe,https://api.spotify.com/v1/audio-analysis/6wo37KVqFJhtuxPTpLCcfe,209893,1,15.0,2019-08-01T22:32:43Z
365,G-Eazy,Down For Me (feat. 24hrs),0.545,0.601,1,-7.85,0,0.298,0.0454,0,0.164,0.346,95.848,audio_features,3sz2fvkHUhBip8r9i8HqeV,spotify:track:3sz2fvkHUhBip8r9i8HqeV,https://api.spotify.com/v1/tracks/3sz2fvkHUhBip8r9i8HqeV,https://api.spotify.com/v1/audio-analysis/3sz2fvkHUhBip8r9i8HqeV,203613,4,58.0,2019-07-30T17:51:36Z
366,MAX,Love Me Less (feat. Quinn XCII),0.732,0.856,11,-2.2,0,0.0929,0.0828,0,0.323,0.771,145.034,audio_features,2tOOcDDYkh0PSjr6GwPEAJ,spotify:track:2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/tracks/2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/audio-analysis/2tOOcDDYkh0PSjr6GwPEAJ,177670,4,75.0,2019-07-23T17:26:17Z
367,The Chainsmokers,Who Do You Love,0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,audio_features,0u76qSAbFZPbOsBq5lIixm,spotify:track:0u76qSAbFZPbOsBq5lIixm,https://api.spotify.com/v1/tracks/0u76qSAbFZPbOsBq5lIixm,https://api.spotify.com/v1/audio-analysis/0u76qSAbFZPbOsBq5lIixm,226747,4,2.0,2019-07-23T17:22:22Z
368,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),0.746,0.787,4,-6.373,1,0.12,0.214,0,0.0669,0.607,95.005,audio_features,543bCW2ruMPmxUBWirQ3MR,spotify:track:543bCW2ruMPmxUBWirQ3MR,https://api.spotify.com/v1/tracks/543bCW2ruMPmxUBWirQ3MR,https://api.spotify.com/v1/audio-analysis/543bCW2ruMPmxUBWirQ3MR,206187,4,70.0,2019-07-23T17:20:42Z
369,Sam Smith,How Do You Sleep?,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,83.0,2019-07-23T16:51:18Z
370,J Balvin,QUE PRETENDES,0.639,0.791,10,-4.443,0,0.253,0.0275,0,0.362,0.939,92.603,audio_features,25ZAibhr3bdlMCLmubZDVt,spotify:track:25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,222347,4,78.0,2019-07-20T23:07:45Z
371,Bad Bunny,MIA (feat. Drake),0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,audio_features,116H0KvKr2Zl4RPuVBruDO,spotify:track:116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,210368,4,79.0,2019-07-20T23:06:52Z
372,DJ Snake,Loco Contigo (with J. Balvin & Tyga),0.822,0.743,6,-3.04,0,0.0567,0.285,2.31e-06,0.102,0.355,96.025,audio_features,1f38Gx6xQz6r4H1jGVNBJo,spotify:track:1f38Gx6xQz6r4H1jGVNBJo,https://api.spotify.com/v1/tracks/1f38Gx6xQz6r4H1jGVNBJo,https://api.spotify.com/v1/audio-analysis/1f38Gx6xQz6r4H1jGVNBJo,185195,4,6.0,2019-07-20T23:04:21Z
373,SHAED,Trampoline,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,audio_features,0lsRatBUs9HNIZAmoGABzk,spotify:track:0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/tracks/0lsRatBUs9HNIZAmoGABzk,https://api.spotify.com/v1/audio-analysis/0lsRatBUs9HNIZAmoGABzk,184060,4,69.0,2019-07-18T20:50:07Z
374,Louis The Child,Slow Down Love (feat. Chelsea Cutler),0.618,0.59,11,-7.751,0,0.359,0.559,3.42e-05,0.208,0.285,127.275,audio_features,0z95CqBxQnSQhNnoWTZJKL,spotify:track:0z95CqBxQnSQhNnoWTZJKL,https://api.spotify.com/v1/tracks/0z95CqBxQnSQhNnoWTZJKL,https://api.spotify.com/v1/audio-analysis/0z95CqBxQnSQhNnoWTZJKL,157891,4,0.0,2019-07-18T20:46:43Z
375,Billie Eilish,bad guy (with Justin Bieber),0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,audio_features,3yNZ5r3LKfdmjoS3gkhUCT,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,https://api.spotify.com/v1/tracks/3yNZ5r3LKfdmjoS3gkhUCT,https://api.spotify.com/v1/audio-analysis/3yNZ5r3LKfdmjoS3gkhUCT,194840,4,75.0,2019-07-16T16:32:10Z
376,Kaiydo,Fruit Punch,0.8,0.586,0,-7.344,1,0.176,0.037,0,0.074,0.749,104.002,audio_features,0lpRp9KzzMbC0w1uiL7H7f,spotify:track:0lpRp9KzzMbC0w1uiL7H7f,https://api.spotify.com/v1/tracks/0lpRp9KzzMbC0w1uiL7H7f,https://api.spotify.com/v1/audio-analysis/0lpRp9KzzMbC0w1uiL7H7f,221623,4,54.0,2019-07-13T16:14:02Z
377,Marshmello,Proud,0.521,0.716,0,-4.999,1,0.0364,0.0372,0,0.148,0.12,77.562,audio_features,4YXKVaWzHaVyDq2pVS5cgR,spotify:track:4YXKVaWzHaVyDq2pVS5cgR,https://api.spotify.com/v1/tracks/4YXKVaWzHaVyDq2pVS5cgR,https://api.spotify.com/v1/audio-analysis/4YXKVaWzHaVyDq2pVS5cgR,191000,4,60.0,2019-07-11T22:44:24Z
378,Meek Mill,Going Bad (feat. Drake),0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,81.0,2019-07-08T21:35:51Z
379,The Chainsmokers,Who Do You Love - R3HAB Remix,0.529,0.698,8,-6.87,1,0.0456,0.2,0,0.185,0.357,142.012,audio_features,5QkVPG2Hf3MmAarireF6lh,spotify:track:5QkVPG2Hf3MmAarireF6lh,https://api.spotify.com/v1/tracks/5QkVPG2Hf3MmAarireF6lh,https://api.spotify.com/v1/audio-analysis/5QkVPG2Hf3MmAarireF6lh,152120,4,51.0,2019-07-08T20:45:03Z
380,Lil Nas X,Panini,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,audio_features,6fTt0CH2t0mdeB2N9XFG5r,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/tracks/6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/audio-analysis/6fTt0CH2t0mdeB2N9XFG5r,114893,4,72.0,2019-07-02T23:45:39Z
381,Quinn XCII,Stacy,0.761,0.551,8,-7.14,1,0.037,0.0889,0,0.0971,0.478,104.935,audio_features,1pyGo7knT3LE2I1FJIrwdX,spotify:track:1pyGo7knT3LE2I1FJIrwdX,https://api.spotify.com/v1/tracks/1pyGo7knT3LE2I1FJIrwdX,https://api.spotify.com/v1/audio-analysis/1pyGo7knT3LE2I1FJIrwdX,168893,4,13.0,2019-06-30T20:22:45Z
382,London On Da Track,Throw Fits (feat. City Girls & Juvenile),0.851,0.887,4,-3.648,0,0.161,0.0933,0,0.154,0.557,105.975,audio_features,5jCa1A0ZfkaWcKGsJZQ0kz,spotify:track:5jCa1A0ZfkaWcKGsJZQ0kz,https://api.spotify.com/v1/tracks/5jCa1A0ZfkaWcKGsJZQ0kz,https://api.spotify.com/v1/audio-analysis/5jCa1A0ZfkaWcKGsJZQ0kz,203931,4,54.0,2019-06-25T23:25:12Z
383,Nicki Minaj,MEGATRON,0.893,0.641,1,-3.051,1,0.272,0.128,8.06e-05,0.086,0.771,94.017,audio_features,1ZDmxwg7Lywlx68b7SsJjj,spotify:track:1ZDmxwg7Lywlx68b7SsJjj,https://api.spotify.com/v1/tracks/1ZDmxwg7Lywlx68b7SsJjj,https://api.spotify.com/v1/audio-analysis/1ZDmxwg7Lywlx68b7SsJjj,190747,4,71.0,2019-06-21T20:24:39Z
384,Chris Brown,Hands Up,0.565,0.73,11,-5.941,1,0.127,0.369,0,0.0773,0.526,102.792,audio_features,4PxWkNPSN62nCIwKvtsmda,spotify:track:4PxWkNPSN62nCIwKvtsmda,https://api.spotify.com/v1/tracks/4PxWkNPSN62nCIwKvtsmda,https://api.spotify.com/v1/audio-analysis/4PxWkNPSN62nCIwKvtsmda,147716,4,47.0,2019-06-18T16:30:48Z
385,T-Pain,Getcha Roll on (feat. Tory Lanez),0.71,0.695,0,-4.458,1,0.344,0.0422,0,0.205,0.642,171.141,audio_features,3mhLnZNg2efKBLPxH5xaKr,spotify:track:3mhLnZNg2efKBLPxH5xaKr,https://api.spotify.com/v1/tracks/3mhLnZNg2efKBLPxH5xaKr,https://api.spotify.com/v1/audio-analysis/3mhLnZNg2efKBLPxH5xaKr,234721,4,4.0,2019-06-17T04:29:39Z
386,Chris Brown,No Guidance (feat. Drake),0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,audio_features,7FEwp8BavoEVE3AnxJDchc,spotify:track:7FEwp8BavoEVE3AnxJDchc,https://api.spotify.com/v1/tracks/7FEwp8BavoEVE3AnxJDchc,https://api.spotify.com/v1/audio-analysis/7FEwp8BavoEVE3AnxJDchc,260640,4,15.0,2019-06-10T22:56:12Z
387,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,audio_features,2LskIZrCeLxRvCiGP8gxlh,spotify:track:2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh,198903,4,74.0,2019-06-10T22:52:35Z
388,Gryffin,Tie Me Down (with Elley Duhé),0.548,0.839,6,-2.371,1,0.0644,0.135,0,0.102,0.314,98.932,audio_features,4QVS8YCpK71R4FsxSMCjhP,spotify:track:4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/tracks/4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/audio-analysis/4QVS8YCpK71R4FsxSMCjhP,218296,4,66.0,2019-06-10T20:23:03Z
389,The Chainsmokers,Call You Mine,0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,audio_features,05CwHjIk71RXVU40boRMnR,spotify:track:05CwHjIk71RXVU40boRMnR,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,https://api.spotify.com/v1/audio-analysis/05CwHjIk71RXVU40boRMnR,217653,4,7.0,2019-06-05T23:35:00Z
390,Mark Ronson,Find U Again (feat. Camila Cabello),0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,audio_features,1HpzOCZbNWzxvvXfSGtSrX,spotify:track:1HpzOCZbNWzxvvXfSGtSrX,https://api.spotify.com/v1/tracks/1HpzOCZbNWzxvvXfSGtSrX,https://api.spotify.com/v1/audio-analysis/1HpzOCZbNWzxvvXfSGtSrX,176417,4,66.0,2019-06-05T23:34:05Z
391,Miley Cyrus,Mother's Daughter,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,audio_features,2WyRfGeHo97VC5mP1BBSzr,spotify:track:2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/tracks/2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr,219080,4,74.0,2019-06-05T23:34:04Z
392,Katy Perry,Never Really Over,0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,audio_features,5PYQUBXc7NYeI1obMKSJK0,spotify:track:5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4,79.0,2019-06-05T23:33:59Z
393,RL Grime,Take It Away - Alexander Lewis Remix,0.521,0.852,6,-5.032,0,0.305,0.0366,0,0.375,0.531,141.102,audio_features,10sVJpsoTxf0CGp9LhSQJU,spotify:track:10sVJpsoTxf0CGp9LhSQJU,https://api.spotify.com/v1/tracks/10sVJpsoTxf0CGp9LhSQJU,https://api.spotify.com/v1/audio-analysis/10sVJpsoTxf0CGp9LhSQJU,211937,4,57.0,2019-05-31T22:25:10Z
394,GASHI,Creep On Me,0.449,0.597,9,-4.401,0,0.14,0.347,1.03e-05,0.197,0.505,134.598,audio_features,1MUL6DO2gVimj2YrVedubd,spotify:track:1MUL6DO2gVimj2YrVedubd,https://api.spotify.com/v1/tracks/1MUL6DO2gVimj2YrVedubd,https://api.spotify.com/v1/audio-analysis/1MUL6DO2gVimj2YrVedubd,194777,5,63.0,2019-05-31T21:41:18Z
395,Madison Beer,Hurts Like Hell (feat. Offset),0.704,0.56,1,-6.791,0,0.179,0.185,0,0.0948,0.609,75.003,audio_features,3WefHNGtjexZvi66ZEx9u4,spotify:track:3WefHNGtjexZvi66ZEx9u4,https://api.spotify.com/v1/tracks/3WefHNGtjexZvi66ZEx9u4,https://api.spotify.com/v1/audio-analysis/3WefHNGtjexZvi66ZEx9u4,207109,4,72.0,2019-05-31T21:31:25Z
396,Halsey,Nightmare,0.611,0.622,9,-5.075,0,0.0734,0.0188,0,0.359,0.538,146.11,audio_features,340UVheS8z3ncW9TTUhAbc,spotify:track:340UVheS8z3ncW9TTUhAbc,https://api.spotify.com/v1/tracks/340UVheS8z3ncW9TTUhAbc,https://api.spotify.com/v1/audio-analysis/340UVheS8z3ncW9TTUhAbc,231999,4,73.0,2019-05-31T20:31:18Z
397,Calboy,"Chariot (feat. Meek Mill, Lil Durk & Young Thug)",0.808,0.694,11,-5.944,0,0.245,0.207,0,0.074,0.503,146.036,audio_features,41qvyd8cnQbN9aOPoJSNhp,spotify:track:41qvyd8cnQbN9aOPoJSNhp,https://api.spotify.com/v1/tracks/41qvyd8cnQbN9aOPoJSNhp,https://api.spotify.com/v1/audio-analysis/41qvyd8cnQbN9aOPoJSNhp,243520,4,60.0,2019-05-31T20:30:15Z
398,Gucci Mane,Love Thru The Computer (feat. Justin Bieber),0.756,0.908,6,-4.427,0,0.0717,0.0848,0,0.377,0.78,100.021,audio_features,1VsqQEYObJsOPaeZwEXRPg,spotify:track:1VsqQEYObJsOPaeZwEXRPg,https://api.spotify.com/v1/tracks/1VsqQEYObJsOPaeZwEXRPg,https://api.spotify.com/v1/audio-analysis/1VsqQEYObJsOPaeZwEXRPg,173927,4,0.0,2019-05-31T20:23:04Z
399,Cardi B,Press,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,audio_features,6dPyzkyZwoj9LqjQXOFdVv,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/tracks/6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/audio-analysis/6dPyzkyZwoj9LqjQXOFdVv,143792,4,69.0,2019-05-31T20:17:18Z
400,DJ Khaled,Wish Wish (feat. Cardi B & 21 Savage),0.861,0.666,8,-5.18,0,0.343,0.00218,0,0.272,0.853,145.041,audio_features,1Hd2XLitkt1PYCWSbfF5qV,spotify:track:1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/tracks/1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/audio-analysis/1Hd2XLitkt1PYCWSbfF5qV,202625,4,67.0,2019-05-20T17:04:03Z
401,Crystal Rock,Pony,0.784,0.879,6,-5.009,0,0.181,0.455,5.61e-05,0.0785,0.391,100.007,audio_features,7wy7yZ9vi0JlqivgmG2M0G,spotify:track:7wy7yZ9vi0JlqivgmG2M0G,https://api.spotify.com/v1/tracks/7wy7yZ9vi0JlqivgmG2M0G,https://api.spotify.com/v1/audio-analysis/7wy7yZ9vi0JlqivgmG2M0G,148812,4,38.0,2019-05-20T16:56:24Z
402,Lil Wayne,Blunt Blowin,0.721,0.738,2,-5.682,1,0.0649,0.00222,0,0.224,0.375,135.988,audio_features,6v2eEC9Nr9POe5xPUm8361,spotify:track:6v2eEC9Nr9POe5xPUm8361,https://api.spotify.com/v1/tracks/6v2eEC9Nr9POe5xPUm8361,https://api.spotify.com/v1/audio-analysis/6v2eEC9Nr9POe5xPUm8361,312960,4,62.0,2019-05-19T19:50:31Z
